    T[sec] F7  F3  F4  F8  T3  C3  Cz  C4  T4  T5  P3  Pz  P4  T6  O1  O2 
41 46.02 46.02 46.02 46.02 46.02 46.02 46.02 46.02 45.02 46.02 45.02 45.02 45.02 46.02 46.02 46.02
0 -6.112 -5.483 -2.292 -1.124 -11.51 -10.92 -3.82 -2.562 0.6155 -2.876 -2.638 6.243 2.198 -0.08989 6.921 1.978
0.005 -4.944 0.809 6.742 8 -17.21 -11.24 6.112 7.64 5.232 -9.079 -5.276 10.9 8.266 2.067 6.292 2.247
0.01 -0.809 9.034 16.45 17.44 -19.51 -8.045 17.03 19.33 9.541 -13.57 -6.859 13.45 13.89 4.494 4.225 2.247
0.015 3.506 15.51 23.96 24.27 -15.73 -0.9438 25.89 29.12 12.05 -13.21 -5.892 12.31 17.23 6.472 1.258 2.067
0.02 4.764 16.54 26.79 26.43 -6.607 7.91 29.66 33.48 11.74 -8.27 -2.286 8.442 16.71 6.472 -0.8989 1.169
0.025 1.798 11.82 25.35 24.76 3.685 14.92 28.22 31.24 9.013 -2.427 2.286 5.012 12.57 3.596 -1.618 -2.067
0.03 -3.056 6.427 22.7 22.43 12.94 20.36 25.53 24.9 5.716 0.5393 6.859 3.693 6.331 -1.438 -2.157 -8.18
0.035 -4.674 5.843 20.22 20.31 20.99 25.93 23.64 16.9 3.078 0 10.82 3.605 -0.8793 -6.652 -3.865 -14.92
0.04 0.1798 9.978 15.28 15.33 26.43 30.16 19.06 7.146 0.4836 -3.056 12.93 3.693 -8.178 -10.7 -5.843 -19.42
0.045 9.708 14.11 5.348 5.079 26.02 28.72 8.449 -4.315 -2.462 -7.101 11.52 3.781 -13.45 -11.96 -6.202 -19.69
0.05 18.34 14.83 -7.371 -7.955 18.74 20.27 -5.483 -14.2 -4.089 -10.16 7.65 4.045 -13.98 -8.719 -4.225 -14.83
0.055 21.39 11.87 -17.53 -18.38 7.281 7.371 -16.67 -18.7 -2.682 -9.798 3.429 3.957 -9.057 -0.6292 -0.7191 -4.854
0.06 18.7 6.472 -21.75 -22.29 -4.719 -6.067 -22.07 -17.75 1.187 -5.843 0.6155 3.429 -1.143 9.079 3.056 7.461
0.065 13.48 0.5843 -19.78 -19.82 -13.89 -16.45 -22.16 -14.2 5.188 -0.08989 -0.7914 2.198 5.628 15.64 5.933 16.99
0.07 8.539 -3.82 -14.47 -13.98 -17.21 -20.36 -18.7 -11.37 6.771 5.753 -1.055 -0.5276 8.002 16.54 6.382 20.13
0.075 4.494 -6.247 -10.16 -9.573 -14.02 -17.3 -14.88 -11.51 4.66 10.16 -1.055 -5.012 5.188 11.87 4.135 17.35
0.08 -0.1798 -7.82 -9.573 -9.303 -7.551 -11.46 -13.44 -14.52 -0.5276 11.33 -3.166 -10.11 -0.9673 4.045 0.7191 10.97
0.085 -7.101 -9.303 -10.92 -11.1 -2.562 -8.09 -13.17 -16.76 -5.804 8.27 -8.617 -14.33 -6.243 -3.416 -3.865 3.685
0.09 -14.56 -9.978 -9.528 -9.888 -1.034 -9.034 -10.02 -13.35 -7.914 2.157 -16.36 -17.85 -7.211 -7.281 -10.16 -1.798
